"","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"287",6.943,5.458,1.349,-0.173,11.795,5.052,7.298,8.557,8.533,8.56,-0.173
"288",6.572,5.093,4.922,2.719,9.56,4.502,10.22,8.816,8.667,6.4,2.719
"289",9.309,6.531,8.293,3.825,6.826,5.01,7.198,10.402,6.675,2.738,2.738
"290",8.896,7.416,3.563,6.979,8.474,7.436,6.821,6.794,7.857,5.426,3.563
"291",8.138,3.423,5.36,6.502,10.43,6.847,8.93,5.629,5.824,5.418,3.423
"292",6.886,-2.214,0.145,5.729,6.013,3.747,6.467,3.833,6.183,4.965,-2.214
"293",5.755,0.448,3.876,3.239,9.512,4.216,2.86,3.608,6.96,3.66,0.448
"294",8.348,-1.343,1.091,0.476,13.155,2.916,5.069,9.85,6.163,3.497,-1.343
"295",7.574,0.673,5.744,7.2,8.562,3.672,4.159,9.238,5.78,4.28,0.673
"296",4.541,5.065,4.191,4.466,8.938,8.729,3.279,4.758,4.156,7.379,3.279
"297",4.752,4.103,2.443,4.018,6.783,10.054,-1.363,5.808,3.398,10.802,-1.363
"298",3.658,3.627,2.556,-1.119,6.383,4.295,-1.939,5.936,3.403,4.138,-1.939
"299",6.954,3.292,0.924,6.213,10.451,8.5,-1.093,4.659,1.717,5.127,-1.093
"300",8.842,5.147,4.747,6.63,4.788,6.389,-3.133,4.222,9.549,4.804,-3.133
"301",9.279,3.471,4.628,1.128,2.175,4.624,0.832,11.76,6.362,6.818,0.832
"302",7.247,3.556,3.66,-0.841,3.019,5.629,3.704,6.549,2.719,2.05,-0.841
"303",5.648,5.236,4.16,4.231,9.138,5.494,0.433,5.808,0.952,2.741,0.433
"304",7.045,2.76,-0.794,5.192,7.026,4.227,2.653,6.442,3.055,1.999,-0.794
"305",4.702,2.268,2.1,2.638,2.547,2.242,3.393,7.923,5.731,2.177,2.1
"306",7.851,6.257,-1.615,2.417,0.13,1.654,2.255,4.431,1.96,1.017,-1.615
"307",11.91,3.534,3.209,7.819,-0.926,2.641,2.465,4.233,2.155,-0.821,-0.926
"308",3.577,0.186,2.492,11.725,-0.891,1.33,4.564,3.456,-0.766,-0.184,-0.891
"309",3.244,0.7,7.166,6.106,-1.612,4.417,11.949,2.896,2.468,3.272,-1.612
"310",7.373,6.26,-5.688,6.807,-2.262,2.507,10.741,4.328,1.675,-1.84,-5.688
"311",8.814,1.309,0.423,5.394,3.018,2.232,4.454,3.101,-0.011,-1.858,-1.858
"312",3.03,2.692,1.897,5.862,1.932,9.249,-1.965,3.547,0.906,-2.343,-2.343
"313",2.046,2.134,6.385,8.061,4.181,6.818,5.366,2.642,-1.464,2.018,-1.464
"314",4.821,1.342,1.396,8.014,4.888,4.315,9.619,5.041,-2.022,-4.517,-4.517
"315",4.65,-0.006,3.457,0.157,3.56,6.135,8.141,5.458,0.544,-3.478,-3.478
"316",6.544,-0.564,2.786,0.736,0.554,6.036,8.473,7.256,-2.585,-3.295,-3.295
"317",6.575,-1.73,0.07,-0.624,3.195,7.848,8.402,4.784,-0.856,1.98,-1.73
"318",3.484,-0.884,-2.556,4.87,3.07,11.622,5.785,6.662,0.939,-0.593,-2.556
"319",3.737,1.351,1.386,1.374,-0.319,9.781,5.899,3.696,6.095,4.013,-0.319
"320",8.198,-1.345,6.38,0.205,-1.829,11.148,6.794,4.217,4.689,4.897,-1.829
"321",5.226,-1.722,7.117,-3.776,2.548,6.136,4.4,6.525,4.258,4.672,-3.776
"322",2.405,0.433,-0.303,-1.618,2.654,3.981,3.765,2.263,2.133,5.419,-1.618
"323",2.068,1.301,1.114,1.83,3.97,2.599,2.963,1.95,3.882,9.75,1.114
"324",4.065,1.591,1.75,7.882,2.016,6.436,-3.697,1.794,-1.888,1.059,-3.697
"325",5.374,0.037,3.162,3.381,0.129,3.677,5.549,3.068,-1.098,-2.093,-2.093
"326",2.363,-2.067,3.026,1.156,-2.946,2.8,6.352,1.544,-5.172,-2.097,-5.172
"327",3.351,4.303,4.708,4.826,-4.401,-0.442,8.626,1.16,-8.673,-1.859,-8.673
"328",1.261,1.808,2.478,0.374,-5.607,5.24,6.451,2.774,-6.376,0.753,-6.376
"329",0.77,0.098,-0.434,-2.684,-2.245,5.824,3.593,0.975,-2.953,3.667,-2.953
"330",2.985,-2.219,1.234,-1.116,1.212,4.551,-0.055,2.068,-1.224,3.273,-2.219
"331",0.334,-2.597,-1.42,5.564,5.237,5.877,2.899,6.67,-3.261,1.642,-3.261
"332",-2.156,3.737,1.823,5.904,5.462,5.608,4.333,9.223,-1.186,0.734,-2.156
"333",-0.644,1.371,3.551,8.3,7.872,2.528,1.852,0.169,-0.852,-1.65,-1.65
"334",4.322,2.318,5.521,11.539,7.227,0.736,-0.15,-2.634,1.897,-3.774,-3.774
"335",9.206,4.87,10.024,5.196,-0.37,4.098,-4.302,-2.678,-0.229,-2.182,-4.302
"336",8.093,7.688,6.71,9.897,-0.825,0.93,-0.2,0.596,-1.304,-0.214,-1.304
"337",7.645,8.476,5.456,8.166,1.541,-3.395,2.093,1.475,-5.124,2.08,-5.124
"338",1.944,8.803,-1.978,7.178,4.923,-2.542,0.747,-3.331,-1.417,-1.01,-3.331
"339",-1.023,0.562,-0.873,2.787,6.457,1.367,3.671,-2.229,1.205,-3.763,-3.763
"340",2.577,-4.13,5.524,8.362,5.99,5.735,2.798,-2.801,1.181,0.432,-4.13
"341",0.845,1.241,9.06,8.084,1.78,6.889,0.197,-6.907,2.287,2.146,-6.907
"342",0.411,1.086,7.369,4.435,2.648,5.171,-1.814,-5.026,-0.778,-3.395,-5.026
"343",-2.871,-4.409,-1.503,6.086,4.035,5.253,-7.845,-3.462,-2.72,-4.908,-7.845
"344",-2.719,0.412,3.086,7.526,0.636,8.394,-4.935,-6.321,-2.716,-3.423,-6.321
"345",2.982,5.285,1.778,7.945,-1.099,6.396,1.313,-5.491,-5.539,-1.128,-5.539
"346",1.238,0.514,2.394,1.341,-2.467,-1.12,1.019,-1.479,-2.435,-4.075,-4.075
"347",1.852,6.341,3.156,4.508,-2.777,-0.754,-2.057,-4.158,-0.793,-4.898,-4.898
"348",1.056,-1.776,2.881,6.229,3.464,-2.423,-5.338,-3.549,3.201,-4.916,-5.338
"349",-1.411,-5.019,-1.788,3.989,4.8,-3.047,-9.507,-4.872,3.705,1.853,-9.507
"350",-1.901,-2.932,-1.638,4.106,1.02,-4.038,-2.516,-4.551,2.877,-5.697,-5.697
"351",-1.373,-1.2,1.184,1.247,2.876,-2.988,-0.253,-2.893,-4.897,-3.304,-4.897
"352",-2.495,0.689,2.635,6.845,3.72,0.818,-3.597,-0.216,-5.718,-3.186,-5.718
"353",1.574,-0.356,7.357,5.827,-1.699,5.744,-3.529,4.098,-6.529,-5.487,-6.529
"354",-0.537,0.314,3.228,8.493,-0.289,3.966,-0.599,-2.831,-8.373,-8.152,-8.373
"355",0.726,1.739,-1.888,2.99,5.469,4.412,1.322,-6.052,-8.026,-8.448,-8.448
"356",-4.29,-1.662,-2.681,1.222,5.895,6.688,3.432,-6.01,-5.558,-8.378,-8.378
"357",-7.572,-1.222,1.094,-1.129,4.813,6.666,3.724,-6.272,-5.392,-6.855,-7.572
"358",-9.619,-2.161,2.572,2.688,6.347,9.242,-0.922,-4.653,-4.162,-3.951,-9.619
"359",-5.766,-3.3,0.586,3.177,5.793,9.089,-1.836,-4.6,-0.162,-4.723,-5.766
"360",-3.577,-2.108,2.879,-3.552,2.513,6.742,0.29,-3.553,-0.76,0.564,-3.577
"361",-3.799,-0.427,1.312,-3.947,3.006,4.242,2.447,-3.183,0.474,4.713,-3.947
"362",0.308,-0.709,-0.246,1.984,3.933,7.284,-0.438,-3.485,-6.549,7.417,-6.549
"363",7.249,-0.94,-4.012,-5.429,6.17,5.278,-0.629,-2.642,-7.014,7.235,-7.014
"364",1.626,3.393,-6.006,-4.148,4.861,6.077,-0.726,1.618,-5.329,8.176,-6.006
"365",0.746,8.125,-1.496,-4.765,2.093,9.551,-0.554,4.146,-3.235,5.016,-4.765
"366",-4.778,8.048,-6.058,-3.291,0.674,4.043,-0.13,4.546,-7.766,6.092,-7.766
"367",-4.227,1.62,-3.98,-4.162,-0.128,5.406,1.645,5.812,-7.743,1.622,-7.743
"368",-0.039,2.27,1.424,-0.498,2.02,6.636,2.025,2.772,-5.035,5.915,-5.035
"369",1.851,-1.438,4.922,1.235,2.279,2.354,2.382,-4.499,-5.318,4.187,-5.318
"370",5.815,-2.669,5.381,0.927,-4.146,4.991,1.825,-4.136,-2.202,-0.18,-4.146
"371",0.527,-1.838,5.586,-3.675,-0.189,5.105,1.73,-1.745,-6.755,6.296,-6.755
"372",-1.227,-3.669,2.904,-5.749,-0.928,6.494,1.902,-2.568,-3.784,8.241,-5.749
"373",0.769,-5.623,1.019,-4.855,4.899,0.264,-1.537,-5.283,-5.589,5.473,-5.623
"374",4.712,-0.773,1.202,-1.971,6.385,-0.109,-2.825,-5.839,-8.419,6.342,-8.419
"375",8.282,-0.457,0.637,-2.793,1.89,5.581,-1.748,-5.749,-11.132,6.167,-11.132
"376",8.292,-1.732,1.962,0.558,0.222,6.249,-2.174,-5.452,-10.932,0.898,-10.932
"377",9.422,-1.4,3.444,-1.535,-2.668,7.263,-1.979,-5.034,-8.186,-3.361,-8.186
"378",10.371,0.465,1.344,-4.664,-0.588,0.093,-3.775,-5.96,-6.951,-1.913,-6.951
"379",6.697,5.644,-2.024,-2.606,2.706,-1.951,-2.185,-5.025,-4.173,-1.817,-5.025
"380",4.088,3.774,-2.513,1.756,7.406,-0.813,-2.464,-7.489,-0.861,3.85,-7.489
"381",-8.211,-1.515,-1.48,2.569,5.333,0.309,-0.65,-3.92,-3.736,2.69,-8.211
"382",-10.031,1.094,2.439,1.032,3.521,-0.911,3.868,-1.934,-2.418,1.43,-10.031
"383",-9.267,6.485,-0.636,1.426,5.596,-2.284,4.353,-4.116,-4.031,1.334,-9.267
"384",-9.019,1.021,0.856,2.787,6.793,-1.237,5.402,-4.406,1.665,1.71,-9.019
"385",-7.675,3.139,2.291,4.524,8.138,1.987,4.112,-4.254,3.733,1.444,-7.675
"386",-7.596,1.806,0.079,6.357,6.585,4.135,-1.259,-1.247,1.99,-0.125,-7.596
"387",-3.378,1.178,-1.562,6.181,3.377,1.522,-0.726,-3.069,-1.339,1.269,-3.378
"388",-3.578,0.755,5.141,3.781,4.886,4.465,0.103,-4.815,1.112,8.162,-4.815
"389",-2.749,-0.557,5.477,1.134,8.436,0.494,0.56,-4.47,-0.045,2.526,-4.47
"390",-0.335,-0.201,4.568,9.017,5.112,-5.685,1.882,-4.033,-2.569,7.179,-5.685
"391",-1.483,-0.008,1.836,3.816,2.35,-2.551,8.057,4.827,-1.936,-0.433,-2.551
"392",-0.067,0.817,3.384,8.965,1.797,-2.758,9.914,6.769,-0.501,5.821,-2.758
"393",-1.771,0.302,3.788,3.926,4.764,-4.795,8.411,5.631,0.953,8.324,-4.795
"394",2.099,1.339,3.01,2.53,7.739,-3.816,5.538,8.842,2.49,5.9,-3.816
"395",-0.763,-1.158,0.297,2.403,7.185,5.059,2.857,6.212,4.716,0.174,-1.158
"396",4.155,-2.42,-3.559,6.349,3.635,0.436,11.167,1.913,2.886,0.751,-3.559
"397",5.158,6.06,-6.099,6.531,6.385,4.928,8.195,0.016,6.001,-0.151,-6.099
"398",4.121,8.901,-5.811,3.007,7.949,6.042,4.397,-1.341,7.699,-2.813,-5.811
"399",2.341,-2.24,2.011,3.26,1.989,3.268,3.238,-0.43,9.731,-2.408,-2.408
"400",-2.352,-3.922,3.622,3.901,-0.453,6.844,0.811,-2.4,9.572,-1.128,-3.922
"401",-3.715,-3.578,-1.48,-0.789,3.516,3.215,1.13,-0.432,1.385,-0.471,-3.715
"402",-1.36,-3.799,-7.865,6.56,7.047,-1.66,2.901,0.059,0.906,-3.415,-7.865
"403",6.11,-0.448,-4.995,7.005,9.992,-2.634,0.833,2.258,0.307,-3.575,-4.995
"404",6.657,6.24,-1.403,6.32,5.731,3.741,2.208,3.92,-1.367,0.401,-1.403
"405",8.288,5.147,-0.704,8.016,3.091,3.694,1.371,1.039,-1.443,-2.058,-2.058
"406",8.885,3.26,0.917,9.93,-1.774,2.773,-1.231,-0.674,-0.179,-4.186,-4.186
"407",9.32,3.391,-1.696,9.524,-1.03,0.181,-8.273,0.418,-1.266,-0.731,-8.273
"408",5.239,-0.183,-0.692,6.255,0.003,1.758,-1.346,2.532,-4.833,4.274,-4.833
"409",-1.612,-1.073,1.439,1.254,-0.364,-0.209,-2.409,8.767,-4.214,-1.725,-4.214
"410",-3.318,3.158,5.411,5.269,2.291,3.491,-3.278,5.775,-3.902,-0.194,-3.902
"411",-3.124,2.237,5.19,9.937,6.067,-2.358,0.255,5.733,-1.806,-1.593,-3.124
"412",-0.748,0.284,-3.254,10.476,5.645,0.082,2.47,1.868,-1.024,2.43,-3.254
"413",4.652,4.622,-0.631,4.207,5.79,4.678,-0.498,-3.477,0.904,1.232,-3.477
"414",4.139,3.395,0.519,4.641,2.854,-0.078,0.141,-2.733,-2.408,0.767,-2.733
"415",5.181,-0.601,6.774,5.839,0.974,-3.174,4.838,0.26,0.443,1.63,-3.174
"416",1.02,0.089,4.062,1.062,1.631,3.603,5.919,4.612,1.382,4.881,0.089
"417",0.71,0.165,5.311,4.721,-0.243,7.119,9.515,0.455,4.411,2.841,-0.243
"418",1.047,1.211,7.405,8.307,5.609,7.374,-0.144,-2.989,3.202,7.34,-2.989
"419",1.657,1.192,4.333,4.737,4.097,6.862,6.827,-5.519,0.9,7.302,-5.519
"420",3.427,2.586,2.088,-0.312,7.726,2.609,6.541,0.579,0.84,7.512,-0.312
"421",2.165,3.63,2.884,0.675,8.898,6.309,3.26,6.387,3.713,4.837,0.675
"422",-2.115,6.137,1.821,6.758,9.498,7.943,3.834,7.634,-1.903,9.724,-2.115
"423",-1.129,3.222,1.084,6.83,1.95,2.707,4.543,-2.529,-3.497,9.209,-3.497
"424",-0.781,5.878,0.828,7.897,0.717,2.747,2.414,0.033,-3.548,1.958,-3.548
"425",-1.185,4.195,-1.3,6.023,0.352,6.099,4.504,2.37,0.895,1.665,-1.3
"426",-0.232,-1.121,-1.004,5.19,1.411,5.482,8.289,0.855,3.626,2.786,-1.121
"427",0.488,0.158,0.064,3.218,-3.784,1.657,6.796,-1.897,0.012,1.768,-3.784
"428",1.051,2.441,1.204,3.37,-2.53,-0.994,5.13,-2.416,1.407,2.305,-2.53
"429",6.338,3.218,-0.805,2.414,-0.907,-0.999,7.333,0.385,-4.113,5.488,-4.113
"430",5.36,3.405,-2.815,1.928,-4.756,0.309,8.301,5.167,-4.592,2.921,-4.756
"431",0.121,3.544,-3.092,4.902,-2.704,1.934,9.448,7.581,-6.79,4.032,-6.79
"432",0.112,3.541,-4.961,2.716,-1.776,3.848,7.374,5.454,-3.588,4.623,-4.961
"433",2.793,5.104,-2.065,3.24,-2.383,3.113,4.4,5.511,-4.014,2.973,-4.014
"434",2.591,6.012,1.113,3.263,0.08,5.905,1.832,7.845,-0.841,3.006,-0.841
"435",5.469,6.698,1.187,7.916,2.484,5.478,0.664,4.024,-1.032,2.793,-1.032
"436",2.045,3.414,-0.255,6.591,6.665,4.527,1.434,3.719,0.646,2.106,-0.255
"437",1.437,2.822,1.238,6.208,3.649,1.876,1.257,1.98,4.122,3.488,1.238
"438",1.029,4.297,3.583,6.892,4.021,1.508,-0.307,1.806,5.262,4.373,-0.307
"439",5.666,3.407,7.251,5.887,3.74,-1.601,5.135,0.833,4.845,2.475,-1.601
"440",5.513,2.571,10.71,5.106,4.133,0.117,4.654,3.422,5.622,3.017,0.117
"441",6.199,1.534,6.05,2.31,4.188,3.565,2.538,1.39,6.901,3.394,1.39
"442",6.329,0.714,6.6,3.456,5.714,4.97,2.015,1.315,3.21,5.745,0.714
"443",6.218,1.557,6.077,5.071,7.038,6.921,0.141,3.623,1.732,3.847,0.141
"444",0.798,4.61,5.136,3.095,5.772,6.854,0.846,1.358,-2.293,3.388,-2.293
"445",2.106,5.955,-0.667,2.082,-1.515,8.71,0.974,-1.915,-0.451,5.481,-1.915
"446",4.04,6.03,2.432,1.126,4.476,7.798,-1.774,2.57,3.187,5.796,-1.774
"447",1.803,5.294,7.276,1.449,0.085,4.314,4.678,1.455,2.118,4.107,0.085
"448",0.836,7.222,2.011,3.575,1.621,-0.486,-0.635,1.585,-0.19,5.567,-0.635
"449",3.425,8.082,1.148,2.971,-0.711,2.812,2.23,4.031,2.007,7.258,-0.711
"450",-0.94,6.536,1.662,2.68,3.163,6.682,2.395,5.451,3.247,8.166,-0.94
"451",5.073,7.629,-2.784,-1.622,4.263,5.718,3.014,7.904,2.523,4.939,-2.784
"452",0.47,4.967,-0.165,-1.227,2.122,1.006,7.87,4.279,0.726,5.113,-1.227
"453",2.408,6.295,3.421,-0.284,2.64,6.773,7.49,5.315,2.611,6.43,-0.284
"454",0.65,6.198,3.058,0.746,3.046,9.301,8.575,6.201,2.606,2.227,0.65
"455",1.357,5.478,-0.152,3.253,1.85,3.029,13.177,4.265,6.332,-0.53,-0.53
"456",0.814,2.199,3.78,2.407,1.996,0.626,11.815,2.69,9.299,4.421,0.626
"457",-1.312,0.468,8.954,5.157,4.642,1.293,3.291,4.32,5.781,6.347,-1.312
"458",-3.49,1.238,8.378,3.017,2.071,5.858,3.062,2.863,6.925,6.079,-3.49
"459",-1.622,-1.059,3.689,3.87,1.032,7.253,7.336,0.336,5.739,3.404,-1.622
"460",-2.237,0.678,1.379,1.516,5.666,1.091,10.255,0.431,6.579,5.654,-2.237
"461",-0.998,0.784,0.359,0.529,4.554,3.508,10.843,2.972,6.627,3.375,-0.998
"462",0.395,0.31,-1.771,-1.737,2.094,3.08,8.445,3.052,5.565,3.131,-1.771
"463",-2.171,2.138,2.285,1.405,3.124,-0.518,6.817,3.307,4.393,4.009,-2.171
"464",-1.573,5.572,-0.148,3.142,0.155,-0.955,5.593,1.272,3.711,4.272,-1.573
"465",-1.262,-0.278,0.807,1.878,4.83,3.6,6.405,2.321,6.955,3.823,-1.262
"466",3.149,-1.642,2.793,-0.893,1.046,3.325,11.76,2.917,8.076,2.415,-1.642
"467",-1.53,-0.432,0.384,0.917,-0.009,0.987,10.469,3.749,1.626,1.653,-1.53
"468",-2.04,1.552,0.949,4.872,-0.807,0.903,5.408,3.451,5.24,4.165,-2.04
"469",3.209,3.225,-1.038,2.361,-0.767,1.225,1.595,3.919,3.828,1.727,-1.038
"470",5.023,4.135,-0.078,3.715,-0.103,1.653,4.917,3.28,6.582,2.697,-0.103
"471",2.075,1.124,2.768,1.163,5.358,3.972,-0.259,5.824,5.084,1.488,-0.259
"472",-1.655,1.406,0.179,-0.169,3.152,2.566,0.913,8.876,3.546,3.631,-1.655
"473",0.62,1.758,0.547,-0.306,1.023,3.005,4.163,6.015,3.298,6.06,-0.306
"474",1.371,3.598,-1.94,0.667,1.703,6.134,4.334,2.92,3.912,5.801,-1.94
"475",3.584,5.062,3.547,-1.33,-0.147,5.522,5.035,3.839,3.136,4.316,-1.33
"476",3.855,3.934,0.342,-0.438,3.617,5.588,5.139,4.177,3.724,4.286,-0.438
"477",1.882,1.366,3.25,2.117,2.096,8.408,3.578,5.356,2.974,3.369,1.366
"478",-0.149,1.934,1.616,6.864,1.02,3.33,2.621,2.496,0.969,4.993,-0.149
"479",1.95,2.32,2.233,6.611,6.611,7.123,5.466,5.087,1.543,4.523,1.543
"480",6.336,1.676,2.253,7.314,7.611,5.15,0.456,4.628,-0.549,7.476,-0.549
"481",6.826,4.274,6.11,5.129,5.988,5.479,1.655,4.677,2.215,8.51,1.655
"482",7.092,6.119,5.713,7.246,7.366,5.9,1.404,7.557,2.008,5.595,1.404
"483",4.736,1.514,3.551,10.443,2.325,8.125,0.27,6.263,2.497,6.778,0.27
"484",5.525,2.676,3.734,8.612,1.819,6.366,3.668,5.255,4.076,5.141,1.819
"485",8.212,2.727,4.032,1.108,6.176,4.398,5.989,5.311,3.535,8.691,1.108
"486",1.875,3.611,1.849,2.032,3.978,5.98,4.001,3.687,1.216,6.973,1.216
"487",1.903,1.626,5.036,3.784,4.807,7.472,4.9,3.339,2.705,7.955,1.626
"488",1.256,1.45,4.894,1.995,2.333,8.682,9.403,1.285,3.946,7.964,1.256
"489",2.522,3.713,6.925,2.343,-0.591,5.249,9.86,0.511,6.993,9.54,-0.591
"490",2.561,2.396,8.088,4.65,0.665,7.073,7.415,-0.562,5.765,2.969,-0.562
"491",2.793,3.124,6.71,3.9,-2.068,10.394,3.777,0.404,6.219,5.135,-2.068
"492",-0.128,5.123,3.449,5.166,-2.381,10.686,3.409,2.011,5.294,3.551,-2.381
"493",-0.464,5.006,3.318,8.016,-0.961,7.724,2.742,2.592,4.689,2.632,-0.961
"494",2.653,5.59,4.016,3.954,2.466,5.639,4.598,5.028,4.158,5.817,2.466
"495",2.183,6.105,5.479,3.061,3.303,5.864,6.084,4.1,3.107,6.345,2.183
"496",1.755,2.366,1.821,1.187,4.583,4.747,3.862,4.588,6.275,5.089,1.187
"497",0.25,5.852,2.857,4.587,1.523,7.663,4.839,6.726,9.175,2.034,0.25
"498",4.163,5.155,4.557,5.54,0.836,7.904,6.618,6.02,8.23,4.961,0.836
"499",5.001,4.906,5.151,3.088,3.844,7.809,7.963,3.442,6.642,4.435,3.088
"500",5.938,5.957,2.505,3.85,2.255,9.463,7.799,2.574,4.007,5.379,2.255
"501",3.862,4.615,5.634,2.225,3.607,6.202,6.772,5.672,5.377,5.933,2.225
"502",3.142,4.763,6.039,2.31,6.011,7.03,8.686,4.881,7.294,6.001,2.31
"503",4.645,6.792,3.392,4.26,5.654,8.102,9.976,4.399,6.573,5.589,3.392
"504",5.072,5.326,3.549,5.625,4.979,7.023,12.126,4.867,4.905,5.477,3.549
"505",6.563,5.921,4.8,4.061,4.411,6.818,8.661,4.759,4.369,2.777,2.777
"506",9.017,7.339,7.433,2.873,5.643,5.677,6.361,6.434,5.227,6.004,2.873
"507",7.805,7.961,7.172,4.891,5.053,5.114,5.893,9.887,4.115,6.829,4.115
"508",7.326,8.615,6.955,5.533,4.907,5.348,7.885,11.765,7.641,6.349,4.907
"509",9.231,9.691,5.333,2.391,5.953,4.757,11.846,8.015,6.017,7.429,2.391
"510",11.441,7.562,8.018,1.096,7.898,5.424,12.823,11.791,7.162,7.788,1.096
"511",10.526,4.588,7.352,1.551,6.446,6.436,10.204,10.752,4.856,8.426,1.551
"512",7.852,6.057,9.605,2.896,6.332,7.339,9.115,12.488,5.951,9.217,2.896
"513",5.445,6.662,10.625,7.692,5.9,7.152,8.008,10.386,4.069,9.667,4.069
"514",4.517,7.498,6.36,9.022,8.713,7.365,7.747,9.133,4.289,8.724,4.289
"515",5.978,7.922,3.399,2.491,8.634,3.476,11.799,9.852,6.011,11.154,2.491
"516",7.642,7.752,5.736,3.037,8.049,4.721,13.121,7.674,7.461,7.631,3.037
"517",6.178,8.704,4.896,4.24,10.17,3.823,11.336,4.906,7.348,8.269,3.823
"518",6.284,8.632,2.924,3.118,7.277,6.824,6.175,3.276,3.984,8.063,2.924
"519",6.347,10.084,6.172,4.322,4.506,8.836,6.866,5.127,7.254,8.653,4.322
"520",8.672,10.378,7.673,4.125,2.601,9.468,8.877,4.268,7.793,6.72,2.601
"521",10.248,10.528,8.419,5.21,6.077,10.74,5.039,5.92,7.192,5.367,5.039
"522",9.648,8.479,7.536,5.459,5.867,9.995,4.345,2.573,6.675,7.565,2.573
"523",8.24,6.34,6.611,5.57,4.73,10.14,6.843,4.212,8.255,7.43,4.212
"524",6.352,6.156,7.884,7.316,4.314,11.484,5.319,6.897,7.885,8.657,4.314
"525",8.645,6.857,6.785,6.374,3.339,6.024,6.35,6.652,9.584,8.499,3.339
"526",8.919,7.242,7.012,8.786,4.308,6.397,13.531,7.516,7.805,8.443,4.308
"527",7.817,6.935,8.912,5.782,8.102,8.814,10.414,7.825,11.855,6.283,5.782
"528",8.013,7.036,8.867,5.801,4.915,9.367,7.458,6.629,11.109,6.629,4.915
"529",9.466,8.175,8.826,5.484,5.729,9.882,6.922,6.631,6.681,8.684,5.484
"530",7.838,8.019,9.037,5.405,4.224,12.011,5.802,7.35,5.474,8.981,4.224
"531",8.457,11.317,8.426,8.391,6.664,8.625,8.443,3.439,9.731,10.531,3.439
"532",7.392,11.289,8.345,9.616,8.098,7.388,10.154,5.988,12.895,8.74,5.988
"533",9.246,10.034,8.577,9.211,7.309,7.113,11.813,7.643,11.65,7.968,7.113
"534",9.568,8.013,8.49,7.686,5.698,8.472,9.937,7.293,12.087,9.5,5.698
"535",10.284,8.817,7.517,9.849,4.239,7.957,8.719,7.068,10.164,8.566,4.239
"536",9.371,8.641,5.972,9.397,5.882,6.661,9.343,8.585,10.917,8.55,5.882
"537",8.989,8.584,8.511,8.912,1.579,7.826,8.574,7.504,9.609,8.06,1.579
"538",8.363,8.691,5.933,11.039,-0.41,8.946,9.995,8.308,8.775,10.174,-0.41
"539",8.248,9.082,7.057,12.519,2.313,9,7.279,8.771,7.539,7.842,2.313
"540",7.984,11.283,8.453,10.759,5.751,8.821,8.847,9.837,7.143,7.754,5.751
"541",9.863,7.82,10.43,10.047,4.842,9.652,8.964,9.435,10.293,7.894,4.842
"542",7.433,10.078,4.625,7.607,5.812,9.14,9.578,11.922,9.082,8.4,4.625
"543",6.697,6.395,6.368,7.242,8.974,5.7,7.614,12.353,7.556,7.826,5.7
"544",5.94,5.977,7.648,7.156,10.846,10.298,7.159,11.415,5.366,6.431,5.366
"545",6.141,6.266,8.186,7.653,15.13,10.36,6.283,10.176,4.634,8.276,4.634
"546",7.304,8.577,7.532,6.548,12.169,10.586,7.797,10.656,6.084,7.858,6.084
"547",6.081,6.997,7.247,6.569,9.853,11.922,7.776,11.971,7.381,7.988,6.081
"548",7.645,7.07,3.859,7.349,11.536,9.823,9.468,12.671,8.28,8.29,3.859
"549",8.348,9.646,5.731,9.133,13.384,10.81,7.069,11.192,8.139,9.271,5.731
"550",7.944,9.544,3.618,10.501,8.339,7.382,9.093,10.944,8.891,11.279,3.618
"551",6.519,6.695,7.02,8.989,7.599,5.425,8.431,8.433,7.859,10.037,5.425
"552",6.216,9.765,4.959,8.138,6.389,6.045,9.466,7.948,6.846,5.937,4.959
"553",6.045,5.931,4.196,7.775,4.249,6.592,9.135,8.214,6.573,7.624,4.196
"554",5.952,5.277,7.652,9.3,6.702,6.981,10.373,8.195,9.824,10.102,5.277
"555",8.697,7.531,8.068,9.195,5.597,8.462,9.39,8.879,10.828,9.81,5.597
"556",5.451,10.789,7.719,6.234,3.363,8.761,9.478,9.737,8.976,7.609,3.363
"557",9.333,13.073,8.703,6.389,8.079,11.286,8.346,9.517,7.882,7.312,6.389
"558",8.601,6.273,8.816,5.888,6.53,10.811,10.208,9.084,7.696,5.348,5.348
"559",7.699,7.652,9.247,6.583,10.473,10.247,13.668,7.055,6.214,6.166,6.166
"560",7.641,6.725,9.043,7.302,9.03,9.548,10.782,8.523,7.501,9.819,6.725
"561",7.294,8.964,8.765,8.507,7.771,9.595,9.688,6.901,8.08,8.431,6.901
"562",6.525,10.966,6.049,7.111,7.492,9.558,10.649,12.663,9.713,9.006,6.049
"563",8.73,9.71,5.067,6.794,6.908,9.129,9.543,10.949,9.614,8.33,5.067
"564",10.269,9.495,5.824,7.619,5.061,6.096,7.341,8.571,9.045,6.348,5.061
"565",9.577,9.732,6.515,7.703,7.474,8.87,5.226,8.566,8.967,6.97,5.226
"566",8.997,8.623,6.804,7.761,7.198,8.365,7.369,8.339,10.681,6.831,6.804
